Web ID,Region,Reported Date,Reported Year,Month Number,Reported Month,Number Dead,Minimum Estimated Number of Missing,Total Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Cause of Death,Location Description,Information Source,Location Coordinates,Migration Route,URL,UNSD Geographical Grouping,Source Quality
40419,Mediterranean,9-Oct-15,2015,,Oct,1,,1,,,1,1,Drowning,Off the coast of Lesvos,"IOM Rome and Reuters, BBC","39.283600000000, 26.505700000000",Eastern Mediterranean,http://reut.rs/1jSpbmg,Uncategorized,4
40808,North Africa,8-Oct-15,2015,,Oct,8,,8,,,,,Starvation,"Libya desert (Kufrah suburb), Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.251892000000, 22.500122000000",,,Northern Africa,2
40728,North Africa,7-Oct-15,2015,,Oct,3,,3,,,,,Sickness and lack of access to medicines,"Shagarab, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"28.056665200000, 14.099127200000",,,Northern Africa,2
40700,North Africa,7-Oct-15,2015,,Oct,1,,1,,,,,"Shot, Stabbed","Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"32.849232000000, 13.164800000000",,,Northern Africa,2
40807,North Africa,7-Oct-15,2015,,Oct,4,,4,,,,,Starvation,"Aligider, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.109680000000, 36.493896000000",,,Northern Africa,2
40806,North Africa,6-Oct-15,2015,,Oct,1,,1,,,,,Starvation,"Yurobiyana, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.203201400000, 16.055220500000",,,Northern Africa,2
40805,North Africa,6-Oct-15,2015,,Oct,3,,3,,,,,Starvation,"Sudan desert after passing through Khartoum,Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.964722000000, 32.285278000000",,,Northern Africa,2
40827,North Africa,6-Oct-15,2015,,Oct,14,,14,,,,,"Starvation, Dehydration, Excessive Physical Abuse, Shot, Stabbed","Sahara, Simrata, Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.248841300000, 19.724216100000",,,Northern Africa,2
40417,Mediterranean,5-Oct-15,2015,,Oct,95,,95,,,,,Drowning,85 bodies found in Tripoli and 10 near Sabartha,Times of Israel,"32.787300000000, 12.782600000000",Central Mediterranean,http://www.timesofisrael.com/libyan-red-crescent-says-bodies-of-95-migrants-washed-ashore/,Uncategorized,1
40547,Mediterranean,5-Oct-15,2015,,Oct,1,,1,,,1,,Drowning,Kos Island washed up,Hellenic Coast Guard via IOM Greece,"36.889300000000, 27.182800000000",Eastern Mediterranean,http://www.hcg.gr/node/11205,Uncategorized,5
41037,Europe,5-Oct-15,2015,,Oct,1,,1,,,,,Vehicle Accident,"highway near near Presevo, Serbia",Independent.mk,"42.309200000000, 21.649900000000",Western Balkans,http://www.independent.mk/articles/22794/Refugee+Crisis+One+Killed+in+Accident+Near+Vranje+Two+Children+Drown+Near+Kos,Southern Europe,1
40727,North Africa,4-Oct-15,2015,,Oct,1,,1,,,,,Sickness and lack of access to medicines,"Kassala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.458130000000, 36.404114000000",,,Northern Africa,2
41078,North Africa,4-Oct-15,2015,,Oct,2,,2,,,,,Vehicle Accident,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"14.024307000000, 35.368567900000",,,Northern Africa,2
40546,Mediterranean,4-Oct-15,2015,,Oct,2,,2,,,2,2,Drowning,Shore of Kos,Reuters and Hellenic Coast Guard via IOM Athens,"36.892587100000, 27.287792600000",Eastern Mediterranean,"http://bit.ly/1OkvnyS, http://www.hcg.gr/node/11194, http://www.hcg.gr/node/11195",Uncategorized,5
40545,Mediterranean,3-Oct-15,2015,,Oct,2,,2,,1,1,,Drowning,Shore of Kos,Hellenic Coast Guard via IOM Greece,"36.891500000000, 27.287700000000",Eastern Mediterranean,http://www.hcg.gr/node/11192,Uncategorized,5
40544,Mediterranean,2-Oct-15,2015,,Oct,1,,1,,,1,,Drowning,Coast of Kalymnos,Hellenic Coast Guard via IOM Greece,"36.952300000000, 26.980800000000",Eastern Mediterranean,http://www.hcg.gr/node/11189,Uncategorized,5
40804,North Africa,1-Oct-15,2015,,Oct,2,,2,,,,,Starvation,"Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya",MHub,"19.545270100000, 21.922914300000",,,Northern Africa,2
41072,North Africa,1-Oct-15,2015,,Oct,2,,2,,,,,Vehicle Accident,"Sahara Desert, between Khartoum, Sudan and Bengasi, Libya",MHub,"23.419462400000, 20.471611100000",,,Northern Africa,2
41097,North Africa,1-Oct-15,2015,,Oct,1,,1,,,,,Violence,"Sahara Desert, between Adrar, Algeria and Tripoli, Libya",MHub,"29.178935400000, 1.886533400000",,,Northern Africa,2
40292,North Africa,1-Oct-15,2015,,Oct,7,,7,,,,,Dehydration,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
40637,North Africa,1-Oct-15,2015,,Oct,1,,1,,,,,Hypothermia,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"19.075158000000, 8.024068000000",,,Northern Africa,2
40416,Mediterranean,30-Sep-15,2015,,Sep,2,,2,,1,1,1,Drowning,Off the coast of Lesvos,IOM Greece,"39.283600000000, 26.505700000000",Eastern Mediterranean,http://news.xinhuanet.com/english/2015-09/30/c_134676250.htm,Uncategorized,4
40612,Europe,30-Sep-15,2015,,Sep,1,,1,,,1,,Train Accident,"French entrance to Channel Tunnel, France",CNN,"50.922300000000, 1.784080000000",Calais to United Kingdom,http://cnn.it/1FHSgL9,Western Europe,1
44611,North Africa,30-Sep-15,2015,,Sep,1,,1,,,,,Shot,"Subratah, Libya",MHub,"32.736656914234, 12.464628301172",,,Northern Africa,2
40287,Europe,29-Sep-15,2015,,Sep,1,,1,,,1,,Crushed in back of truck,"In a truck in Calais port, France",BBC,"50.951300000000, 1.858690000000",Calais to United Kingdom,http://bbc.in/1RfPDkT,Western Europe,1
41052,Europe,29-Sep-15,2015,,Sep,1,,1,,,1,,Vehicle Accident,"Calais, France",Guardian,"50.937235000000, 1.890964000000",Calais to United Kingdom,http://www.theguardian.com/uk-news/2015/jul/29/calais-one-dead-1500-migrants-storm-eurotunnel-terminal,Western Europe,1
40415,Mediterranean,29-Sep-15,2015,,Sep,1,5,6,,,,,Drowning,"Enez district, Edirne province, Turkey - non-island destination",Hurriyet Daily News,"40.722942471743, 26.043375269531",Eastern Mediterranean,http://bit.ly/1YUy4Mu,Uncategorized,1
40413,Mediterranean,27-Sep-15,2015,,Sep,17,,17,0,5,,5,Drowning,"Turkish waters, 3 kilometers west of the mainland. Set off from Bodrum for the Greek island of Leros",Hurriyet Daily News,"36.527861500000, 34.692517600000",Eastern Mediterranean,"http://bit.ly/1QJ0xPm, http://www.christianpost.com/news/migrant-crisis-europe-news-2015-turkish-waters-see-another-17-people-drown-146287/",Uncategorized,3
40543,Mediterranean,25-Sep-15,2015,,Sep,,7,7,,,,,Drowning,"near Kos, Greece",AFP,"36.893311000000, 27.307574000000",Eastern Mediterranean,http://yhoo.it/1MIAe8d,Uncategorized,1
40849,Europe,24-Sep-15,2015,,Sep,1,,1,,,1,1,Train Accident,"Channel Tunnel (entrance at Calais), France",BBC,"50.923200000000, 1.782850000000",Calais to United Kingdom,http://www.bbc.com/news/world-europe-34345684,Western Europe,1
40565,Mediterranean,24-Sep-15,2015,,Sep,1,,1,,,1,,Drowning,"body found by native of Agathonisi island, Hellenic Coast guard report",IOM Greece,"37.466700000000, 26.966700000000",Eastern Mediterranean,,Uncategorized,4
40564,Mediterranean,23-Sep-15,2015,,Sep,1,,1,,1,,,Drowning,body found by a fisherman at Mithimna port in Lesvos,IOM Greece,"39.367100000000, 26.175100000000",Eastern Mediterranean,,Uncategorized,4
40412,Mediterranean,22-Sep-15,2015,,Sep,1,,1,,,1,,Drowning,Off the coast of Lesvos,AFP,"39.283600000000, 26.505700000000",Eastern Mediterranean,http://bit.ly/1KAhgke,Uncategorized,1
40542,Mediterranean,22-Sep-15,2015,,Sep,,2,2,,,,,Drowning,"off the coast of Lesvos, Greece",AP,"39.283600000000, 26.505700000000",Eastern Mediterranean,http://bit.ly/1Pzrg2j,Uncategorized,1
40803,North Africa,21-Sep-15,2015,,Sep,1,,1,,,,,Starvation,"Near to Aswan in Sahara Dessert, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.125488000000, 32.475708000000",,,Northern Africa,2
40411,Mediterranean,20-Sep-15,2015,,Sep,,2,2,,,,,Drowning,"Bal?kesir province Ayval?k Alt?nova, en route to Lesvos",Coast Guard Command,"39.235700000000, 26.665000000000",Eastern Mediterranean,,Uncategorized,5
40773,North Africa,20-Sep-15,2015,,Sep,3,,3,,,,,Starvation,"Between Kufrah and Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.731079000000, 21.401489000000",,,Northern Africa,2
40410,Mediterranean,20-Sep-15,2015,,Sep,2,24,26,,2,,10,Drowning,Off the coast of Lesvos,IOM Greece,"39.283600000000, 26.505700000000",Eastern Mediterranean,,Uncategorized,4
40763,North Africa,20-Sep-15,2015,,Sep,1,,1,,,,,Harsh conditions,"Desert near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.864075000000, 31.673706000000",,,Northern Africa,2
40532,Europe,20-Sep-15,2015,,Sep,1,,1,,,1,,Drowning,"Port of Calais, France",Morocco World News,"50.966392000000, 1.862324900000",Calais to United Kingdom,http://bit.ly/1S6gZgF,Western Europe,1
40762,North Africa,20-Sep-15,2015,,Sep,2,,2,,,,,Harsh conditions,"Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.056519000000, 30.261902000000",,,Northern Africa,2
40537,Mediterranean,20-Sep-15,2015,,Sep,13,13,26,,,,6,Drowning,"Canakkale/Babakale, Turkey, en route to Lesvos",Coast Guard Command,"39.445562000000, 26.042874000000",Eastern Mediterranean,http://bit.ly/1QYO7Ug,Uncategorized,5
40761,North Africa,20-Sep-15,2015,,Sep,1,,1,,,,,Harsh conditions,"Wadi Halfa, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.549072000000, 32.036072000000",,,Northern Africa,2
40792,North Africa,19-Sep-15,2015,,Sep,1,,1,,,,,"Starvation, Harsh conditions, Suffocation",In Egypt-Sudan border,Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.749695000000, 32.519470000000",,,Northern Africa,2
40772,North Africa,19-Sep-15,2015,,Sep,3,,3,,,,,Starvation,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.321289000000, 21.866882000000",,,Northern Africa,2
40699,North Africa,19-Sep-15,2015,,Sep,1,,1,,,,,"Shot, Stabbed","Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.032288000000, 14.456116000000",,,Northern Africa,2
40409,Mediterranean,19-Sep-15,2015,,Sep,1,12,13,,1,,1,Drowning,Off the coast of Lesvos,IOM Greece,"39.283600000000, 26.505700000000",Eastern Mediterranean,,Uncategorized,4
40847,North Africa,19-Sep-15,2015,,Sep,5,,5,,,,,"Suffocation, Vehicle Accident","Halaib washalatin, Between Egypt and Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.220520000000, 36.641296000000",,,Northern Africa,2
40599,North Africa,19-Sep-15,2015,,Sep,2,,2,,,,,Harsh conditions,"Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"20.112671000000, 30.499695000000",,,Northern Africa,2
40598,North Africa,19-Sep-15,2015,,Sep,1,,1,,,,,Harsh conditions,"In the desert after Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi),"13.798889000000, 34.848694000000",,,Northern Africa,2
40760,North Africa,18-Sep-15,2015,,Sep,1,,1,,,,,Harsh conditions,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"24.214478000000, 32.981079000000",,,Northern Africa,2
40979,Middle East,18-Sep-15,2015,,Sep,1,,1,,,1,,Unknown,"Syrian/Turkish border, Bab Al-Hawa border crossing",Action Group for Palestinians of Syria,"36.241313200000, 36.678277000000",,http://www.actionpal.org.uk/en/,Western Asia,4
40408,Mediterranean,18-Sep-15,2015,,Sep,1,,1,14,1,,1,Drowning,"Altinkoy region in Izmir province's Cesme district, en route to Chios",Anadolu Agency,"38.328609000000, 26.293587000000",Eastern Mediterranean,http://bit.ly/1V0eQFF,Uncategorized,1
40802,North Africa,18-Sep-15,2015,,Sep,2,,2,,,,,Starvation,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"27.032288000000, 14.456116000000",,,Northern Africa,2
40407,Mediterranean,18-Sep-15,2015,,Sep,7,,7,100,,,1,Drowning,off the coast of Tripoli,Euronews,"36.504390000000, 27.363253000000",Central Mediterranean,http://bit.ly/1MIzuju,Uncategorized,1
40572,Europe,18-Sep-15,2015,,Sep,1,,1,,,1,,"Electrocution, Train Accident","Entarance to Eurotunnel in Calais, France",BBC,"50.951880300000, 1.833936700000",Calais to United Kingdom,http://www.bbc.com/news/uk-34287750,Western Europe,1
40771,North Africa,17-Sep-15,2015,,Sep,3,,3,,,,,Starvation,"Saraha Desert, Lybia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.516296000000, 25.088318000000",,,Northern Africa,2
40978,Mediterranean,17-Sep-15,2015,,Sep,1,,1,254,1,,,Unknown,18 nautical miles from the Libyan coast,MOAS,"33.020773200000, 13.551552400000",Central Mediterranean,http://bit.ly/1KV7uhU,Uncategorized,4
40801,North Africa,17-Sep-15,2015,,Sep,2,,2,,,,,Starvation,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.321289000000, 21.866882000000",,,Northern Africa,2
40406,Mediterranean,15-Sep-15,2015,,Sep,22,,22,249,,,4,Drowning,Off the coast of Turkey’s southwestern Datça district. En route to Kos,RTE News and IOM Turkey from Turkish Coast Guard,"34.865700000000, 12.604900000000",Eastern Mediterranean,"http://bit.ly/1OT7Gfr, http://bit.ly/1M8cSf1",Uncategorized,5
40405,Mediterranean,14-Sep-15,2015,,Sep,2,,2,11,,,,Drowning,"Off the coast of Izmir’s Seferihisar district, en route to Samos",Hurriyet Daily News,"38.022701000000, 27.067593000000",Eastern Mediterranean,http://bit.ly/1OT7Gfr,Uncategorized,1
40404,Mediterranean,13-Sep-15,2015,,Sep,34,4,38,99,15,15,15,Drowning,Near Farmakonisi,"Reuters and Associated Press, also IOM Athens","37.294800000000, 27.119900000000",Eastern Mediterranean,http://nbcnews.to/1glnDiw,Uncategorized,4
40403,Mediterranean,12-Sep-15,2015,,Sep,,4,4,25,2,2,4,Drowning,Off the coast of Samos,IOM Athens,"36.949998000000, 26.983329000000",Eastern Mediterranean,,Uncategorized,4
40402,Mediterranean,12-Sep-15,2015,,Sep,,1,1,32,,1,,Drowning,Off the coast of Lesvos,IOM Athens and Associated Press,"39.283600000000, 26.505700000000",Eastern Mediterranean,http://nbcnews.to/1glnDiw,Uncategorized,4
40670,Europe,12-Sep-15,2015,,Sep,1,,1,,,,,Plane stowaway,"Schiphol airport, Amsterdam. Plane departed from Nairobi, Kenya.",Reuters,"52.310538600000, 4.768274400000",,http://reut.rs/1K63owH,Western Europe,1
40975,Mediterranean,10-Sep-15,2015,,Sep,1,,1,,,,,Unknown,"Cave on the coast of Melilla, Spain",Asociación Pro Derechos Humanos de Andalucía,"35.291415600000, -2.992538500000",Western Mediterranean,http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,Uncategorized,3
41048,Europe,10-Sep-15,2015,,Sep,1,,1,2,,,,Vehicle Accident,"main road near Szeged, Hungary",Reuters,"46.247356000000, 20.090216000000",Western Balkans,http://reut.rs/1GUxsRv,Eastern Europe,1
40399,Mediterranean,6-Sep-15,2015,,Sep,1,1,2,,,2,,Drowning,Strait of Gibraltar,Globedia,"36.034211958709, -5.392037148438",Western Mediterranean,http://bit.ly/1L1z4sh,Uncategorized,1
40400,Mediterranean,6-Sep-15,2015,,Sep,,20,20,107,,,,Drowning,Off coast of Libya,IOM Italy,"31.914825000000, 30.322228000000",Central Mediterranean,,Uncategorized,4
40398,Mediterranean,5-Sep-15,2015,,Sep,1,,1,,,1,1,Drowning,Just off the coast of Agathosini,IOM Greece,"37.465347300000, 26.932666400000",Eastern Mediterranean,,Uncategorized,4
40606,Europe,4-Sep-15,2015,,Sep,1,,1,,,1,,Fall onto train tracks,"Bicske, west of Budapest, Hungary",Independent,"47.476023300000, 18.900956300000",Western Balkans,http://ind.pn/1iFmiEI,Eastern Europe,1
40858,Europe,4-Sep-15,2015,,Sep,1,,1,,,1,,Train Accident,"train tracks near the village of Petrades, near the Turkish border in Greece.",Independent,"40.858969000000, 25.853259000000",Western Balkans,http://ind.pn/1iFmiEI,Southern Europe,1
40397,Mediterranean,3-Sep-15,2015,,Sep,1,43,44,91,,,,Drowning,"sailed from Misrata in Libya, but after 6-7 hours their boat began to deflate and some people fell into the water","IOM Italy, Reuters","33.018659500000, 15.445568500000",Central Mediterranean,,Uncategorized,4
40967,Mediterranean,2-Sep-15,2015,,Sep,1,,1,,,,,Unknown,Off the coast of Lesvos,IOM Athens,"39.283600000000, 26.505700000000",Eastern Mediterranean,,Uncategorized,4
40395,Mediterranean,2-Sep-15,2015,,Sep,7,3,10,7,2,3,4,Drowning,"Bodrum district of Mu?la province (04:13h), en route to Kos",IOM Turkey,"37.202882200000, 28.311495700000",Eastern Mediterranean,,Uncategorized,4
40966,Mediterranean,2-Sep-15,2015,,Sep,1,,1,,,1,,Unknown,off the coast of Chios,IOM Athens,"38.406249000000, 26.246271000000",Eastern Mediterranean,,Uncategorized,4
40393,Mediterranean,2-Sep-15,2015,,Sep,5,,5,8,,,2,Drowning,"Bodrum district of Mu?la province (02:06h), en route to Kos",IOM Turkey,"37.202882200000, 28.311495700000",Eastern Mediterranean,,Uncategorized,4
41106,North Africa,1-Sep-15,2015,,Sep,1,,1,,1,,,Violence,"Sahara Desert, between Khartoum, Sudan and Ajdabiya, Libya",MHub,"19.545270100000, 21.922914300000",,,Northern Africa,2
40720,North Africa,1-Sep-15,2015,,Sep,2,,2,,,,,"Dehydration, Harsh weather/lack of adequate shelter","Sahara Desert, between Khartoum, Sudan and Tripoli, Libya",MHub,"19.545270100000, 21.922914300000",,,Northern Africa,2
40666,North Africa,1-Sep-15,2015,,Sep,3,,3,,,,,Murdered,"Tripoli, Libya",MHub,"32.849232000000, 13.164800000000",,,Northern Africa,2
41103,North Africa,1-Sep-15,2015,,Sep,1,,1,,,,,Violence,"Sabha, Libya",MHub,"27.032288000000, 14.456116000000",,,Northern Africa,2
40965,North Africa,1-Sep-15,2015,,Sep,2,,2,,,,,Unknown,"Sahara Desert, Libya",MHub,"22.482483000000, 29.794922000000",,,Northern Africa,2
40390,Europe,1-Sep-15,2015,,Sep,1,,1,,,1,,Drowning,River between Greece and FYROM,BBC,"40.942440300000, 21.943246000000",Western Balkans,http://bbc.in/1LdZGXa,Southern Europe,1
40303,North Africa,1-Sep-15,2015,,Sep,4,,4,,,,,"Dehydration, Harsh conditions","Saraha Desert, Lybia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"22.662903000000, 23.649292000000",,,Northern Africa,2
41107,North Africa,1-Sep-15,2015,,Sep,2,,2,,,,,Violence,"Unspecified location, Libya",MHub,"26.239989000000, 12.913084000000",,,Northern Africa,2
40845,Mediterranean,1-Sep-15,2015,,Sep,4,,4,112,4,,,"Suffocation, Drowning",30 miles off the coast of Libya,LaPresse,"35.460700000000, 13.139600000000",Central Mediterranean,http://bit.ly/1UrF924,Uncategorized,1
44610,North Africa,31-Aug-15,2015,,Aug,3,,3,,,,,Starvation,"Sahara Desert, between Agadez, Niger and Tripoli, Libya",MHub,"27.754175784245, 13.910459906250",,,Northern Africa,2
44609,North Africa,31-Aug-15,2015,,Aug,1,,1,,,,,Unknown,"Sahara Desert, between Khartoum, Sudan and Bani Walid, Libya",MHub,"22.309979437608, 23.511970115367",,,Northern Africa,2
40676,Mediterranean,31-Aug-15,2015,,Aug,1,,1,,1,,,Pulmonary edema,"Mobile Unit of the First Reception Service in Moria, Lesvos",IOM Greece,"39.175649100000, 25.943523100000",Eastern Mediterranean,,Uncategorized,4
40389,Mediterranean,31-Aug-15,2015,,Aug,1,,1,12,,1,,Drowning,"Rocks near Santa Catalina, Ceuta, Spain",Asociación Pro Derechos Humanos de Andalucía,"35.888951500000, -5.353555600000",Western Mediterranean,http://www.apdha.org/media/informe-frontera-sur-2016-web.pdf,Uncategorized,3
40963,Mediterranean,31-Aug-15,2015,,Aug,6,,6,,,,,Unknown,Central Mediteranean,IOM Italy,"34.255026213978, 20.970292062500",Central Mediterranean,,Uncategorized,4
40388,Mediterranean,30-Aug-15,2015,,Aug,37,,37,,,,,Drowning,"Khoms, near Tripoli",Reuters,"32.799803800000, 13.098975200000",Central Mediterranean,http://reut.rs/1hsonmL,Uncategorized,1
40648,Mediterranean,29-Aug-15,2015,,Aug,1,,1,,,1,1,Violence,Off the coast of Symi,IOM Greece,"37.754800000000, 26.977800000000",Eastern Mediterranean,,Uncategorized,4
40867,Mediterranean,28-Aug-15,2015,,Aug,2,,2,,2,,,Presumed asphyxiation,Central Mediteranean,IOM Italy,"34.387888133728, 17.975902500000",Central Mediterranean,,Uncategorized,4
40387,Mediterranean,27-Aug-15,2015,,Aug,111,91,202,198,1,6,,Drowning,Libyan waters,"IOM Rome, IFRC","32.151074000000, 16.360272900000",Central Mediterranean,"https://www.iom.int/news/mediterranean-migrant-arrivals-deaths-sea-soar, http://news.yahoo.com/toll-libya-migrant-shipwreck-rises-76-100542254.html",Uncategorized,4
40960,Mediterranean,27-Aug-15,2015,,Aug,1,,1,,,,,Unknown,Unknown,IOM Italy,"34.553128400000, 18.048010500000",Central Mediterranean,,Uncategorized,4
40959,Mediterranean,27-Aug-15,2015,,Aug,3,5,8,124,3,,,Unknown,Unknown,IOM Italy,"31.199373000000, 16.596383000000",Central Mediterranean,https://www.iom.int/news/mediterranean-migrant-arrivals-deaths-sea-soar,Uncategorized,4
40846,Europe,27-Aug-15,2015,,Aug,71,,71,,8,59,4,Suffocation,"On A4 motorway, just outside of Vienna, Austria","Europol, Al Jazeera","48.208174300000, 16.373818900000",,"http://bit.ly/2iXwXwV, http://bit.ly/1JpIrzK",Western Europe,3
40842,Mediterranean,26-Aug-15,2015,,Aug,52,,52,441,,,,Suffocation,Off the coast of Libya,IOM Greece & BBC,"34.234500000000, 14.743700000000",Central Mediterranean,http://www.bbc.com/news/world-europe-34066466,Uncategorized,4
40956,Mediterranean,25-Aug-15,2015,,Aug,1,,1,,,1,1,Unknown,,IOM Italy,"34.981478400000, 23.490953900000",Central Mediterranean,,Uncategorized,4
40386,Mediterranean,25-Aug-15,2015,,Aug,2,,2,,,2,,Drowning,"30 miles from Mortril, Granada, Spain",Andulucia Information,"36.632829000000, -3.532317000000",Western Mediterranean,http://bit.ly/2cB3NE3,Uncategorized,1
40382,Mediterranean,24-Aug-15,2015,,Aug,3,,3,73,,,,Drowning,Between Turkey and Lesvos,AP,"39.344441000000, 26.557274000000",Eastern Mediterranean,http://bit.ly/1O13lr2,Uncategorized,1
40384,Mediterranean,24-Aug-15,2015,,Aug,1,,1,,,,,Drowning,Found washed up on Lesvos. Incident likely happened off Turkish coast,IOM Greece,"39.370072500000, 25.453518300000",Eastern Mediterranean,,Uncategorized,4
40383,Mediterranean,24-Aug-15,2015,,Aug,2,4,6,8,,6,,Drowning,Off the coast of Lesvos,IOM Greece,"39.283600000000, 26.505700000000",Eastern Mediterranean,,Uncategorized,4
40954,Mediterranean,23-Aug-15,2015,,Aug,1,,1,125,,,,Unknown,Off the Coast of Tunisia,IOM Tunisia,"37.500500000000, 27.079100000000",Central Mediterranean,,Uncategorized,4
40870,Mediterranean,21-Aug-15,2015,,Aug,1,,1,19,,1,,Unknown,Off the Coast of Lesvos,IOM Greece,"39.283600000000, 26.505700000000",Eastern Mediterranean,,Uncategorized,4
40302,North Africa,20-Aug-15,2015,,Aug,1,,1,,,,,"Dehydration, Harsh conditions","Near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"23.966675000000, 32.782898000000",,,Northern Africa,2
40759,North Africa,20-Aug-15,2015,,Aug,2,,2,,,,,Harsh conditions,"Sahara Desert, close to Metama, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi),"15.485324000000, 4.376056000000",,,Northern Africa,2
40790,North Africa,20-Aug-15,2015,,Aug,5,,5,,,,,"Starvation, Harsh conditions","Sudan border near Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"12.983704000000, 30.318481000000",,,Northern Africa,2
40306,North Africa,19-Aug-15,2015,,Aug,3,,3,,,,,"Dehydration, Suffocation, Vehicle Accident",In northern Sudan,Mixed Migration Monitoring Mechanism Initiative (4Mi),"21.685730000000, 30.751709000000",,,Northern Africa,2
41077,North Africa,19-Aug-15,2015,,Aug,5,,5,,,,,Vehicle Accident,"Luxor, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"25.685913000000, 32.639282000000",,,Northern Africa,2
40381,Mediterranean,18-Aug-15,2015,,Aug,6,,6,3,,,1,Drowning,Between Turkey and Kos,Associated Press,"36.921182600000, 29.191935000000",Eastern Mediterranean,http://apne.ws/2sCkrGL,Uncategorized,1
40379,Mediterranean,17-Aug-15,2015,,Aug,9,,9,31,,,,Drowning,Turkish waters (en route to Turkey from Lebanon) - non-island destination,Press Association,"36.106882043399, 33.990880593750",Eastern Mediterranean,http://bit.ly/1hrnRpN,Uncategorized,1
40946,Mediterranean,17-Aug-15,2015,,Aug,1,,1,,,1,1,Unknown,"at the foot of a cliff on coast of Kos, Greece",AFP,"36.893330000000, 27.288888000000",Eastern Mediterranean,http://bit.ly/20J8bjv,Uncategorized,1
40943,Mediterranean,16-Aug-15,2015,,Aug,1,,1,,1,,,Unknown,Off the coast of Calabria,IOM Italy,"33.254800000000, 11.406600000000",Central Mediterranean,http://bit.ly/1Liphze,Uncategorized,4
40577,North Africa,15-Aug-15,2015,,Aug,2,,2,,,,,Excessive Physical Abuse,"Sinai, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi),"30.753479000000, 33.122681000000",,,Northern Africa,2
40649,Mediterranean,15-Aug-15,2015,,Aug,49,,49,312,,49,,Suffocation,About 34 kilometers off the Libyan coast,IOM Italy,"36.941323000000, 27.343616000000",Central Mediterranean,,Uncategorized,4
40376,Mediterranean,11-Aug-15,2015,,Aug,,60,60,54,18,42,,Drowning,"Channel of Sicily - departed from Garabouli, Libya",IOM Italy,"37.899822800000, 15.444211600000",Central Mediterranean,,Uncategorized,4
40692,Middle East,10-Aug-15,2015,,Aug,1,,1,,1,,1,Shot,"Syrian/Turkish border near Khirbet Jouz, Idlib, Syria",Action Group for Palestinians of Syria,"36.224740400000, 36.417170600000",,http://www.actionpal.org.uk/en/,Western Asia,4
41057,Middle East,8-Aug-15,2015,,Aug,10,,10,29,3,7,,Vehicle Accident,"Turkish province of Balkesir, presumably en route to coastal town of Ayvalk",Hurriyet Daily News,"39.315282000000, 26.690482500000",,http://bit.ly/1Uym0NV,Western Asia,1
40375,Mediterranean,6-Aug-15,2015,,Aug,2,,2,,,,,Drowning,,IOM Italy,"34.981478400000, 23.490953900000",Central Mediterranean,http://bit.ly/1TdIZAp,Uncategorized,4
40374,Mediterranean,6-Aug-15,2015,,Aug,3,,3,,2,2,,Drowning,,Action Group for Palestinians of Syria,"34.981478400000, 23.490953900000",Central Mediterranean,http://www.actionpal.org.uk/en/,Uncategorized,4
